Frequency (Hz)	Level (dB)
6115.429688	-84.028770
6126.196289	-87.793579
6136.962891	-82.553848
6147.729492	-83.185623
6158.496094	-89.945663
6169.262695	-83.390076
6180.029297	-74.215393
6190.795898	-72.669342
6201.562500	-75.762978
6212.329102	-84.794548
6223.095703	-75.294388
6233.862305	-72.746712
6244.628906	-79.410095
6255.395508	-76.330437
6266.162109	-67.597549
6276.928711	-65.367836
6287.695313	-68.154839
6298.461914	-69.026535
6309.228516	-66.540657
6319.995117	-76.878685
6330.761719	-64.254150
6341.528320	-57.990486
6352.294922	-50.718819
6363.061523	-50.157902
6373.828125	-52.642239
6384.594727	-57.630825
6395.361328	-56.466621
6406.127930	-54.981529
6416.894531	-75.061920
6427.661133	-65.375412
6438.427734	-80.547935
6449.194336	-73.037056
6459.960938	-69.692398
6470.727539	-71.641479
6481.494141	-70.417900
6492.260742	-69.954788
6503.027344	-69.558891
6513.793945	-67.064674
6524.560547	-71.145851
6535.327148	-72.652275
6546.093750	-74.532120
6556.860352	-83.134460
6567.626953	-92.010498
6578.393555	-79.145737
6589.160156	-83.429779
6599.926758	-78.378311
6610.693359	-74.309502
6621.459961	-69.246819
6632.226563	-67.337921
6642.993164	-67.038063
6653.759766	-69.484352
6664.526367	-68.365280
6675.292969	-66.594002
6686.059570	-65.175545
6696.826172	-66.140968
6707.592773	-70.006981
6718.359375	-69.276756
6729.125977	-72.178604
6739.892578	-80.926262
6750.659180	-76.587952
6761.425781	-74.417389
6772.192383	-72.430557
6782.958984	-67.937294
6793.725586	-69.808228
6804.492188	-75.325546
6815.258789	-71.315857
6826.025391	-68.522865
6836.791992	-66.325691
6847.558594	-64.445824
6858.325195	-67.822624
6869.091797	-69.445671
6879.858398	-69.921028
6890.625000	-71.817719
6901.391602	-71.661339
6912.158203	-72.899788
6922.924805	-66.157417
6933.691406	-68.424431
6944.458008	-72.285812
6955.224609	-73.005173
6965.991211	-75.205452
6976.757813	-78.547554
6987.524414	-75.501808
6998.291016	-66.400635
7009.057617	-70.734932
7019.824219	-68.031578
7030.590820	-65.034828
7041.357422	-64.333168
7052.124023	-61.005470
7062.890625	-61.705776
7073.657227	-51.718754
7084.423828	-38.214108
7095.190430	-35.513916
7105.957031	-40.302963
7116.723633	-56.965462
7127.490234	-71.291306
7138.256836	-64.311111
7149.023438	-76.371307
7159.790039	-78.773590
7170.556641	-75.176132
7181.323242	-72.005661
7192.089844	-70.220406
7202.856445	-69.557259
7213.623047	-77.838234
7224.389648	-83.266922
7235.156250	-84.377777
7245.922852	-84.518738
7256.689453	-79.728439
7267.456055	-76.257156
7278.222656	-83.546837
7288.989258	-83.266685
7299.755859	-80.478340
7310.522461	-89.748619
7321.289063	-81.405121
7332.055664	-77.612007
7342.822266	-71.334328
7353.588867	-74.520592
7364.355469	-89.301117
7375.122070	-74.105225
7385.888672	-68.448624
7396.655273	-71.279724
7407.421875	-91.763565
7418.188477	-79.162125
7428.955078	-84.368469
7439.721680	-67.859581
7450.488281	-65.336067
7461.254883	-73.796768
7472.021484	-76.650940
7482.788086	-78.327217
7493.554688	-77.680878
7504.321289	-86.637497
7515.087891	-84.103340
7525.854492	-101.531769
7536.621094	-80.859665
7547.387695	-86.150902
7558.154297	-87.169777
7568.920898	-71.805046
7579.687500	-70.941322
7590.454102	-76.310349
7601.220703	-80.892372
7611.987305	-73.383438
