Frequency (Hz)	Level (dB)
4403.540039	-64.772667
4414.306641	-65.832138
4425.073242	-62.905701
4435.839844	-53.641693
4446.606445	-60.956863
4457.373047	-70.680580
4468.139648	-65.582001
4478.906250	-62.555897
4489.672852	-63.601414
4500.439453	-68.046631
4511.206055	-65.006042
4521.972656	-60.961124
4532.739258	-49.653442
4543.505859	-42.737633
4554.272461	-37.788483
4565.039063	-33.781693
4575.805664	-39.214405
4586.572266	-60.555305
4597.338867	-60.009319
4608.105469	-51.148903
4618.872070	-70.864838
4629.638672	-58.824711
4640.405273	-66.653450
4651.171875	-61.266392
4661.938477	-62.393764
4672.705078	-60.962662
4683.471680	-70.684692
4694.238281	-64.683731
4705.004883	-60.704994
4715.771484	-63.792912
4726.538086	-61.053581
4737.304688	-58.720993
4748.071289	-61.640266
4758.837891	-71.594116
4769.604492	-79.903290
4780.371094	-66.191666
4791.137695	-61.932663
4801.904297	-63.355011
4812.670898	-65.453285
4823.437500	-74.899170
4834.204102	-71.113747
4844.970703	-66.238129
4855.737305	-60.702217
4866.503906	-53.413422
4877.270508	-53.145134
4888.037109	-60.265141
4898.803711	-71.528328
4909.570313	-63.610588
4920.336914	-59.627941
4931.103516	-58.398537
4941.870117	-66.058121
4952.636719	-68.434860
4963.403320	-65.125137
4974.169922	-61.903076
4984.936523	-63.411797
4995.703125	-68.906548
5006.469727	-63.478413
5017.236328	-62.844902
5028.002930	-67.346588
5038.769531	-69.745743
5049.536133	-65.693695
5060.302734	-66.660431
5071.069336	-71.164200
5081.835938	-66.463188
5092.602539	-64.734573
5103.369141	-70.516701
5114.135742	-68.876328
5124.902344	-66.234032
5135.668945	-70.417900
5146.435547	-71.574890
5157.202148	-72.537025
5167.968750	-72.916733
5178.735352	-78.169777
5189.501953	-71.439804
5200.268555	-60.645332
5211.035156	-59.910439
5221.801758	-72.138519
5232.568359	-65.202316
5243.334961	-62.828148
5254.101563	-63.901970
5264.868164	-68.031799
5275.634766	-66.560196
5286.401367	-68.017258
5297.167969	-71.599823
5307.934570	-65.502640
5318.701172	-63.064400
5329.467773	-69.317101
5340.234375	-71.613571
5351.000977	-62.245552
5361.767578	-63.360538
5372.534180	-66.042587
5383.300781	-69.582230
5394.067383	-66.395828
5404.833984	-74.402809
5415.600586	-67.648453
5426.367188	-65.690552
5437.133789	-60.483566
5447.900391	-58.906887
5458.666992	-60.857635
5469.433594	-72.605438
5480.200195	-64.670280
5490.966797	-59.770676
5501.733398	-66.452133
5512.500000	-64.174561
5523.266602	-54.165306
5534.033203	-58.498650
5544.799805	-58.467758
5555.566406	-58.073181
5566.333008	-66.501953
5577.099609	-55.011303
