Frequency (Hz)	Level (dB)
7536.621094	-75.939453
7547.387695	-78.187111
7558.154297	-70.928833
7568.920898	-73.783630
7579.687500	-75.737846
7590.454102	-74.900146
7601.220703	-80.126823
7611.987305	-85.675224
7622.753906	-80.070999
7633.520508	-74.518379
7644.287109	-74.071259
7655.053711	-73.200500
7665.820313	-73.236862
7676.586914	-78.243271
7687.353516	-81.608337
7698.120117	-81.454781
7708.886719	-78.568329
7719.653320	-80.362419
7730.419922	-79.078178
7741.186523	-72.258789
7751.953125	-78.139725
7762.719727	-89.648758
7773.486328	-81.545151
7784.252930	-78.746513
7795.019531	-83.687149
7805.786133	-83.143349
7816.552734	-79.940140
7827.319336	-78.947845
7838.085938	-76.708122
7848.852539	-79.170265
7859.619141	-83.421585
7870.385742	-84.353737
7881.152344	-77.948471
7891.918945	-78.724342
7902.685547	-79.924164
7913.452148	-76.468384
7924.218750	-74.699356
7934.985352	-80.567383
7945.751953	-75.636002
7956.518555	-74.280281
7967.285156	-76.443733
7978.051758	-76.841675
7988.818359	-83.855225
7999.584961	-85.297119
8010.351563	-80.762550
8021.118164	-77.491966
8031.884766	-83.442856
8042.651367	-76.023705
8053.417969	-79.707504
8064.184570	-73.717667
8074.951172	-71.344521
8085.717773	-80.291542
8096.484375	-78.515709
8107.250977	-77.197258
8118.017578	-73.516899
8128.784180	-73.663643
8139.550781	-69.468506
8150.317383	-69.892380
8161.083984	-72.701508
8171.850586	-74.405540
8182.617188	-74.853607
8193.383789	-74.099945
8204.150391	-75.103462
8214.916992	-74.482773
8225.683594	-76.709587
8236.450195	-78.858986
8247.216797	-79.057915
8257.983398	-77.845459
8268.750000	-74.806343
8279.516602	-72.551987
8290.283203	-72.497444
8301.049805	-74.080315
8311.816406	-72.506813
8322.583008	-71.770676
8333.349609	-73.352966
8344.116211	-73.170570
8354.882813	-73.729095
8365.649414	-77.340485
8376.416016	-76.002563
8387.182617	-75.608879
8397.949219	-75.254448
8408.715820	-75.296600
8419.482422	-75.312592
8430.249023	-78.782547
8441.015625	-80.129860
8451.782227	-74.283508
8462.548828	-81.308472
8473.315430	-77.325790
8484.082031	-74.949310
8494.848633	-82.264572
8505.615234	-82.755348
8516.381836	-88.039146
8527.148438	-80.727409
8537.915039	-77.684975
8548.681641	-72.944923
8559.448242	-72.497383
8570.214844	-77.017082
8580.981445	-80.712906
8591.748047	-92.861954
8602.514648	-88.626175
8613.281250	-88.545837
8624.047852	-72.876923
8634.814453	-65.237885
8645.581055	-66.338791
8656.347656	-71.564072
8667.114258	-71.287933
8677.880859	-71.976112
8688.647461	-76.635841
8699.414063	-75.724838
8710.180664	-78.151932
8720.947266	-84.571060
8731.713867	-74.333298
8742.480469	-72.554985
8753.247070	-73.831963
8764.013672	-75.791977
8774.780273	-75.155197
8785.546875	-72.046646
8796.313477	-70.349907
8807.080078	-66.522896
8817.846680	-70.516266
8828.613281	-74.680809
8839.379883	-83.001656
8850.146484	-80.962524
8860.913086	-79.468323
8871.679688	-76.411812
8882.446289	-81.808235
8893.212891	-75.586235
8903.979492	-74.427032
8914.746094	-84.538055
8925.512695	-84.986992
8936.279297	-92.123131
8947.045898	-87.706528
8957.812500	-80.868698
8968.579102	-75.965157
8979.345703	-77.906914
8990.112305	-80.544533
9000.878906	-86.283905
9011.645508	-91.106079
9022.412109	-79.433426
9033.178711	-75.922188
9043.945313	-77.731483
9054.711914	-79.449059
9065.478516	-75.264290
9076.245117	-70.870232
9087.011719	-72.236336
9097.778320	-75.890175
9108.544922	-80.929596
9119.311523	-79.279335
9130.078125	-75.556259
9140.844727	-77.302917
9151.611328	-83.531441
9162.377930	-91.188828
9173.144531	-91.899689
9183.911133	-79.281212
9194.677734	-79.945953
9205.444336	-80.648613
9216.210938	-76.761925
9226.977539	-87.566208
9237.744141	-91.785225
9248.510742	-85.526436
9259.277344	-84.073738
9270.043945	-80.872177
9280.810547	-75.002007
9291.577148	-78.982712
9302.343750	-79.692451
9313.110352	-74.028244
9323.876953	-78.102432
9334.643555	-83.672775
9345.410156	-74.163467
9356.176758	-74.295555
9366.943359	-112.111107
9377.709961	-76.985382
9388.476563	-78.688271
9399.243164	-78.270325
9410.009766	-92.005943
9420.776367	-80.640465
9431.542969	-86.474922
9442.309570	-79.139832
9453.076172	-83.861328
9463.842773	-83.965584
9474.609375	-78.287926
9485.375977	-72.657990
9496.142578	-65.345390
9506.909180	-65.836594
9517.675781	-72.451874
9528.442383	-81.828743
9539.208984	-85.021866
9549.975586	-76.761261
9560.742188	-75.755196
9571.508789	-85.483864
9582.275391	-87.086899
9593.041992	-71.158150
9603.808594	-69.715950
9614.575195	-80.502419
9625.341797	-62.221783
9636.108398	-58.595165
9646.875000	-63.155125
9657.641602	-87.180061
9668.408203	-71.110168
9679.174805	-71.525894
9689.941406	-69.871895
9700.708008	-68.691895
9711.474609	-68.369644
9722.241211	-70.779076
9733.007813	-78.071312
9743.774414	-88.588249
9754.541016	-100.342285
9765.307617	-93.095596
9776.074219	-92.239845
9786.840820	-88.259384
9797.607422	-87.290695
9808.374023	-85.139061
9819.140625	-82.853058
9829.907227	-80.795433
9840.673828	-81.341072
9851.440430	-83.669022
9862.207031	-81.351616
9872.973633	-84.576332
9883.740234	-74.345108
9894.506836	-73.389366
9905.273438	-78.313690
9916.040039	-78.947929
9926.806641	-72.502640
9937.573242	-67.683426
9948.339844	-65.625488
9959.106445	-64.829170
9969.873047	-61.249588
9980.639648	-59.985359
9991.406250	-59.260380
10002.172852	-61.445400
10012.939453	-63.722210
10023.706055	-67.696449
10034.472656	-71.908806
10045.239258	-75.250175
10056.005859	-81.153854
10066.772461	-76.906166
10077.539063	-76.381065
10088.305664	-77.907028
