Frequency (Hz)	Level (dB)
2583.984375	-76.177681
2594.750977	-78.479408
2605.517578	-73.301804
2616.284180	-70.240143
2627.050781	-68.793701
2637.817383	-74.599495
2648.583984	-74.367203
2659.350586	-65.880280
2670.117188	-64.285645
2680.883789	-58.814663
2691.650391	-58.177311
2702.416992	-64.837029
2713.183594	-78.681442
2723.950195	-61.636745
2734.716797	-56.829441
2745.483398	-65.647041
2756.250000	-63.919785
2767.016602	-56.284523
2777.783203	-38.075085
2788.549805	-25.923410
2799.316406	-23.037497
2810.083008	-28.682943
2820.849609	-43.493137
2831.616211	-44.858284
2842.382813	-47.041882
2853.149414	-52.428459
2863.916016	-55.464680
2874.682617	-57.220928
2885.449219	-61.621391
2896.215820	-60.853443
2906.982422	-62.519970
2917.749023	-72.486649
2928.515625	-69.526878
2939.282227	-67.782204
2950.048828	-68.553955
2960.815430	-66.604088
2971.582031	-65.600700
2982.348633	-64.013252
2993.115234	-67.273117
3003.881836	-71.079422
3014.648438	-67.513588
3025.415039	-71.414101
3036.181641	-96.118721
3046.948242	-82.031982
3057.714844	-81.380402
3068.481445	-81.510544
3079.248047	-83.449944
3090.014648	-82.997017
3100.781250	-84.149643
3111.547852	-77.879211
3122.314453	-79.619347
3133.081055	-75.584412
3143.847656	-77.546623
3154.614258	-77.622879
3165.380859	-79.738007
3176.147461	-84.837219
3186.914063	-89.237808
3197.680664	-71.790077
3208.447266	-65.322342
3219.213867	-65.708961
3229.980469	-70.088013
3240.747070	-68.632744
3251.513672	-70.074150
3262.280273	-66.601372
3273.046875	-65.970184
3283.813477	-66.171806
3294.580078	-70.361626
3305.346680	-66.284645
3316.113281	-62.231079
3326.879883	-67.030685
3337.646484	-65.739708
3348.413086	-59.070946
3359.179688	-58.448353
3369.946289	-60.044437
3380.712891	-60.175861
3391.479492	-57.433502
3402.246094	-59.361301
3413.012695	-64.766609
3423.779297	-59.507004
3434.545898	-63.093365
3445.312500	-55.636475
3456.079102	-58.102772
3466.845703	-51.753242
3477.612305	-46.862385
3488.378906	-31.533686
3499.145508	-23.776442
3509.912109	-24.718618
3520.678711	-35.258900
3531.445313	-74.988091
3542.211914	-60.932400
3552.978516	-60.390110
3563.745117	-68.591301
3574.511719	-61.573483
3585.278320	-52.024513
3596.044922	-50.471451
3606.811523	-52.635746
3617.578125	-55.512756
3628.344727	-59.378876
3639.111328	-58.541004
3649.877930	-58.824890
3660.644531	-64.542015
3671.411133	-68.977867
3682.177734	-64.162994
3692.944336	-70.822807
3703.710938	-61.632545
3714.477539	-59.584244
3725.244141	-60.929306
3736.010742	-66.433334
3746.777344	-66.053688
3757.543945	-69.209274
3768.310547	-79.682236
3779.077148	-82.408066
3789.843750	-78.578133
3800.610352	-71.476242
3811.376953	-65.565361
3822.143555	-72.052475
3832.910156	-70.799156
3843.676758	-74.239326
3854.443359	-72.737099
3865.209961	-72.428909
3875.976563	-73.740906
3886.743164	-69.713860
3897.509766	-77.634277
3908.276367	-76.591034
3919.042969	-72.340050
3929.809570	-74.102585
3940.576172	-72.614571
3951.342773	-72.218590
3962.109375	-77.352242
3972.875977	-70.455894
3983.642578	-68.093086
3994.409180	-71.988960
4005.175781	-73.698647
4015.942383	-77.410347
4026.708984	-87.022026
4037.475586	-81.847649
4048.242188	-67.106682
4059.008789	-63.390312
4069.775391	-64.278831
4080.541992	-66.278893
4091.308594	-66.309074
4102.075195	-66.386993
4112.841797	-60.197990
4123.608398	-58.059135
4134.375000	-65.734901
4145.141602	-65.183151
4155.908203	-61.344978
4166.674805	-62.349701
4177.441406	-57.185215
4188.208008	-44.711491
4198.974609	-33.464348
4209.741211	-30.983465
4220.507813	-37.288433
4231.274414	-44.115147
4242.041016	-48.891575
4252.807617	-57.238945
4263.574219	-66.368561
4274.340820	-57.141491
4285.107422	-53.228802
4295.874023	-52.446537
4306.640625	-54.878712
4317.407227	-62.607250
4328.173828	-67.588272
4338.940430	-70.161644
4349.707031	-79.947563
4360.473633	-72.844513
4371.240234	-67.740028
4382.006836	-68.418694
4392.773438	-70.556229
4403.540039	-72.209061
4414.306641	-74.148811
4425.073242	-69.462250
4435.839844	-63.702682
4446.606445	-63.083736
4457.373047	-64.782646
4468.139648	-66.848434
4478.906250	-66.818619
4489.672852	-67.324600
4500.439453	-69.664894
4511.206055	-73.871033
4521.972656	-80.618126
4532.739258	-85.061729
4543.505859	-84.922989
4554.272461	-84.611588
4565.039063	-78.662407
4575.805664	-83.095253
4586.572266	-81.956169
4597.338867	-88.050827
4608.105469	-81.444046
4618.872070	-75.402420
4629.638672	-74.046547
4640.405273	-75.535835
4651.171875	-79.350319
4661.938477	-77.786865
4672.705078	-88.492081
4683.471680	-77.429588
4694.238281	-77.877129
4705.004883	-72.345695
4715.771484	-73.584778
4726.538086	-81.060829
4737.304688	-73.685837
4748.071289	-69.308174
4758.837891	-66.970802
4769.604492	-68.400238
4780.371094	-68.202583
4791.137695	-64.175415
4801.904297	-60.796837
4812.670898	-62.302105
4823.437500	-67.134857
4834.204102	-74.276978
4844.970703	-85.029984
4855.737305	-75.044998
4866.503906	-64.610550
4877.270508	-53.762741
4888.037109	-52.091599
4898.803711	-54.996338
4909.570313	-43.702499
4920.336914	-35.823097
4931.103516	-36.125736
4941.870117	-45.111408
4952.636719	-57.308231
4963.403320	-61.652569
4974.169922	-66.989159
4984.936523	-71.116417
4995.703125	-61.008450
5006.469727	-62.082584
5017.236328	-68.540543
5028.002930	-64.703171
5038.769531	-62.908951
5049.536133	-65.668228
5060.302734	-74.638428
5071.069336	-70.724037
5081.835938	-74.552124
5092.602539	-67.711296
5103.369141	-80.537407
5114.135742	-72.234024
5124.902344	-68.914841
5135.668945	-70.387108
5146.435547	-73.961678
5157.202148	-73.083611
5167.968750	-73.361534
5178.735352	-75.185448
5189.501953	-76.960579
5200.268555	-82.243835
5211.035156	-83.403061
5221.801758	-82.139183
5232.568359	-73.771164
5243.334961	-73.873398
5254.101563	-81.201515
5264.868164	-87.618584
5275.634766	-85.220009
5286.401367	-89.697571
5297.167969	-78.107071
5307.934570	-73.123093
5318.701172	-73.595482
5329.467773	-77.307259
5340.234375	-84.772232
5351.000977	-94.376144
5361.767578	-76.423050
5372.534180	-71.460098
5383.300781	-83.824577
5394.067383	-79.513252
5404.833984	-81.149841
5415.600586	-76.816872
5426.367188	-82.528603
5437.133789	-82.030029
5447.900391	-77.393120
5458.666992	-72.880951
5469.433594	-76.682541
5480.200195	-77.031303
5490.966797	-74.315430
5501.733398	-77.710693
5512.500000	-74.098999
5523.266602	-71.702179
5534.033203	-69.334663
5544.799805	-65.438156
5555.566406	-65.936996
5566.333008	-69.773567
5577.099609	-74.570457
