Frequency (Hz)	Level (dB)
1173.559570	-83.779991
1184.326172	-83.757797
1195.092773	-83.744652
1205.859375	-83.779587
1216.625977	-83.774132
1227.392578	-83.760818
1238.159180	-83.766823
1248.925781	-83.746147
1259.692383	-83.758522
1270.458984	-83.750847
1281.225586	-83.732597
1291.992188	-83.752861
1302.758789	-83.769859
1313.525391	-83.746468
1324.291992	-83.746048
1335.058594	-83.725372
1345.825195	-83.727982
1356.591797	-83.749962
1367.358398	-83.730286
1378.125000	-83.721764
1388.891602	-83.733200
1399.658203	-83.735596
1410.424805	-83.697151
1421.191406	-83.714088
1431.958008	-83.721321
1442.724609	-83.712837
1453.491211	-83.712311
1464.257813	-83.694885
1475.024414	-83.697319
1485.791016	-83.726784
1496.557617	-83.683441
1507.324219	-83.679611
1518.090820	-83.708084
1528.857422	-83.697678
1539.624023	-83.678543
1550.390625	-83.674049
1561.157227	-83.696167
1571.923828	-83.670509
1582.690430	-83.705772
1593.457031	-83.653694
1604.223633	-83.653908
1614.990234	-83.677322
1625.756836	-83.661476
1636.523438	-83.662865
1647.290039	-83.657722
1658.056641	-83.651917
1668.823242	-83.666832
1679.589844	-83.641098
1690.356445	-83.636650
1701.123047	-83.624657
1711.889648	-83.652847
1722.656250	-83.641655
1733.422852	-83.624084
1744.189453	-83.658340
1754.956055	-83.607857
1765.722656	-83.611725
1776.489258	-83.637115
1787.255859	-83.600395
1798.022461	-83.628693
1808.789063	-83.631035
1819.555664	-83.595680
1830.322266	-83.612846
1841.088867	-83.605812
1851.855469	-83.575279
1862.622070	-83.601013
1873.388672	-83.604736
1884.155273	-83.586113
1894.921875	-83.599716
1905.688477	-83.571030
1916.455078	-83.570572
1927.221680	-83.581406
1937.988281	-83.549583
1948.754883	-83.575104
1959.521484	-83.574661
1970.288086	-83.547012
1981.054688	-83.552704
1991.821289	-83.563400
2002.587891	-83.545845
2013.354492	-83.533592
2024.121094	-83.538574
2034.887695	-83.542679
2045.654297	-83.527458
2056.420898	-83.536568
2067.187500	-83.509354
2077.954102	-83.531822
2088.720703	-83.525917
2099.487305	-83.509224
2110.253906	-83.497810
2121.020508	-83.514771
2131.787109	-83.494728
2142.553711	-83.490242
2153.320313	-83.505806
2164.086914	-83.481155
2174.853516	-83.509453
2185.620117	-83.462990
2196.386719	-83.447746
2207.153320	-83.491783
2217.919922	-83.465668
2228.686523	-83.468628
2239.453125	-83.465546
2250.219727	-83.455894
2260.986328	-83.437584
2271.752930	-83.465088
2282.519531	-83.429543
2293.286133	-83.414795
2304.052734	-83.464226
2314.819336	-83.436066
2325.585938	-83.435448
2336.352539	-83.410271
2347.119141	-83.419617
2357.885742	-83.409775
2368.652344	-83.404732
2379.418945	-83.405823
2390.185547	-83.394028
2400.952148	-83.431679
2411.718750	-83.380394
2422.485352	-83.367287
2433.251953	-83.399467
2444.018555	-83.364532
2454.785156	-83.383171
2465.551758	-83.362999
2476.318359	-83.352631
2487.084961	-83.369804
2497.851563	-83.349792
2508.618164	-83.335968
2519.384766	-83.347679
2530.151367	-83.347038
2540.917969	-83.337143
2551.684570	-83.324112
2562.451172	-83.317093
2573.217773	-83.321060
2583.984375	-83.327972
2594.750977	-83.299065
2605.517578	-83.294563
2616.284180	-83.299057
2627.050781	-83.311440
2637.817383	-83.279610
2648.583984	-83.275726
2659.350586	-83.290062
2670.117188	-83.274086
2680.883789	-83.276443
2691.650391	-83.256416
2702.416992	-83.237885
2713.183594	-83.262444
2723.950195	-83.246384
2734.716797	-83.228004
2745.483398	-83.270821
2756.250000	-83.213181
2767.016602	-83.231522
2777.783203	-83.212822
2788.549805	-83.223938
2799.316406	-83.204300
2810.083008	-83.208572
2820.849609	-83.206238
2831.616211	-83.190201
2842.382813	-83.202438
2853.149414	-83.169365
2863.916016	-83.176865
2874.682617	-83.181000
2885.449219	-83.158707
2896.215820	-83.183434
2906.982422	-83.151245
2917.749023	-83.158127
2928.515625	-83.133728
2939.282227	-83.141174
2950.048828	-83.132141
2960.815430	-83.129036
2971.582031	-83.130600
2982.348633	-83.100357
2993.115234	-83.124405
3003.881836	-83.097122
3014.648438	-83.090561
3025.415039	-83.091995
3036.181641	-83.087898
3046.948242	-83.083145
3057.714844	-83.069077
3068.481445	-83.058800
3079.248047	-83.065674
3090.014648	-83.067627
3100.781250	-83.049492
3111.547852	-83.030937
3122.314453	-83.047127
3133.081055	-83.023834
3143.847656	-83.022194
3154.614258	-83.024109
3165.380859	-83.000633
3176.147461	-83.012512
3186.914063	-83.010536
3197.680664	-82.974297
3208.447266	-82.978302
3219.213867	-82.991096
3229.980469	-82.974220
3240.747070	-82.960968
3251.513672	-82.967163
3262.280273	-82.956985
3273.046875	-82.951462
3283.813477	-82.923950
3294.580078	-82.916328
3305.346680	-82.944496
3316.113281	-82.928474
3326.879883	-82.924347
3337.646484	-82.900833
3348.413086	-82.907745
3359.179688	-82.893059
3369.946289	-82.885223
3380.712891	-82.875984
3391.479492	-82.864235
3402.246094	-82.901100
3413.012695	-82.862663
3423.779297	-82.844955
3434.545898	-82.854355
3445.312500	-82.834435
3456.079102	-82.836807
3466.845703	-82.828033
3477.612305	-82.807243
3488.378906	-82.825020
3499.145508	-82.813591
3509.912109	-82.785492
3520.678711	-82.785934
3531.445313	-82.796745
3542.211914	-82.767403
3552.978516	-82.771095
3563.745117	-82.758453
3574.511719	-82.752853
3585.278320	-82.755157
3596.044922	-82.735100
3606.811523	-82.721199
3617.578125	-82.734207
3628.344727	-82.724083
3639.111328	-82.699585
3649.877930	-82.696823
3660.644531	-82.697426
3671.411133	-82.689987
3682.177734	-82.683723
3692.944336	-82.674583
3703.710938	-82.641998
3714.477539	-82.669075
3725.244141	-82.640457
3736.010742	-82.635002
3746.777344	-82.643631
3757.543945	-82.620918
3768.310547	-82.616402
3779.077148	-82.610718
3789.843750	-82.593216
3800.610352	-82.581779
3811.376953	-82.596138
3822.143555	-82.577934
3832.910156	-82.570648
3843.676758	-82.578789
3854.443359	-82.532654
3865.209961	-82.547951
3875.976563	-82.540276
3886.743164	-82.520439
3897.509766	-82.532524
3908.276367	-82.521660
3919.042969	-82.505798
3929.809570	-82.494621
3940.576172	-82.490349
3951.342773	-82.468765
3962.109375	-82.481323
3972.875977	-82.467422
3983.642578	-82.445984
3994.409180	-82.463860
4005.175781	-82.432968
4015.942383	-82.422974
4026.708984	-82.415710
4037.475586	-82.413849
4048.242188	-82.407837
4059.008789	-82.398460
4069.775391	-82.377609
4080.541992	-82.371353
4091.308594	-82.378746
4102.075195	-82.359932
4112.841797	-82.340881
4123.608398	-82.342445
4134.375000	-82.337822
4145.141602	-82.324364
4155.908203	-82.313698
4166.674805	-82.296700
4177.441406	-82.301727
4188.208008	-82.295952
4198.974609	-82.273033
4209.741211	-82.256668
4220.507813	-82.265434
4231.274414	-82.252464
4242.041016	-82.232979
4252.807617	-82.239174
4263.574219	-82.221802
4274.340820	-82.217331
4285.107422	-82.202217
4295.874023	-82.165283
4306.640625	-82.194733
4317.407227	-82.183174
4328.173828	-82.166267
4338.940430	-82.152153
4349.707031	-82.156548
4360.473633	-82.134285
4371.240234	-82.127838
4382.006836	-82.107170
4392.773438	-82.093109
4403.540039	-82.130257
4414.306641	-82.089287
4425.073242	-82.078972
4435.839844	-82.071121
4446.606445	-82.056648
4457.373047	-82.048866
4468.139648	-82.039330
4478.906250	-82.023445
4489.672852	-82.026474
4500.439453	-82.025833
4511.206055	-81.986313
4521.972656	-81.984581
4532.739258	-81.990181
4543.505859	-81.964333
4554.272461	-81.959068
4565.039063	-81.946198
4575.805664	-81.936638
4586.572266	-81.930786
4597.338867	-81.918480
4608.105469	-81.895882
4618.872070	-81.901772
4629.638672	-81.896667
4640.405273	-81.872780
4651.171875	-81.849678
4661.938477	-81.863525
4672.705078	-81.847267
4683.471680	-81.825165
4694.238281	-81.836227
4705.004883	-81.794388
4715.771484	-81.803261
4726.538086	-81.792511
4737.304688	-81.757744
4748.071289	-81.772896
4758.837891	-81.755508
4769.604492	-81.759331
4780.371094	-81.728119
4791.137695	-81.722366
4801.904297	-81.683434
4812.670898	-81.710945
4823.437500	-81.684929
4834.204102	-81.675598
4844.970703	-81.676903
4855.737305	-81.647812
4866.503906	-81.647354
4877.270508	-81.625336
4888.037109	-81.616722
4898.803711	-81.600380
4909.570313	-81.615402
4920.336914	-81.591873
4931.103516	-81.563660
4941.870117	-81.578972
4952.636719	-81.529366
4963.403320	-81.547043
4974.169922	-81.534904
4984.936523	-81.507202
4995.703125	-81.513069
5006.469727	-81.514557
5017.236328	-81.461601
5028.002930	-81.465240
5038.769531	-81.452835
5049.536133	-81.443504
5060.302734	-81.450844
5071.069336	-81.397797
5081.835938	-81.405022
5092.602539	-81.399582
5103.369141	-81.384850
5114.135742	-81.373047
5124.902344	-81.342293
5135.668945	-81.363121
5146.435547	-81.329056
5157.202148	-81.328896
5167.968750	-81.281021
5178.735352	-81.294960
5189.501953	-81.299751
5200.268555	-81.278076
5211.035156	-81.226288
5221.801758	-81.259415
5232.568359	-81.236649
5243.334961	-81.198921
5254.101563	-81.207954
5264.868164	-81.200989
5275.634766	-81.181824
5286.401367	-81.166985
5297.167969	-81.132698
5307.934570	-81.130753
5318.701172	-81.135391
5329.467773	-81.109734
5340.234375	-81.094299
5351.000977	-81.095215
5361.767578	-81.069092
5372.534180	-81.038322
5383.300781	-81.047455
5394.067383	-81.013062
5404.833984	-81.028160
5415.600586	-81.004799
5426.367188	-80.991142
5437.133789	-80.982475
5447.900391	-80.953857
5458.666992	-80.942207
5469.433594	-80.941284
5480.200195	-80.896584
5490.966797	-80.915184
5501.733398	-80.901527
5512.500000	-80.902176
5523.266602	-80.844658
5534.033203	-80.856453
5544.799805	-80.822128
5555.566406	-80.818184
5566.333008	-80.816200
5577.099609	-80.787231
5587.866211	-80.778099
5598.632813	-80.777016
5609.399414	-80.720367
5620.166016	-80.735023
5630.932617	-80.724495
5641.699219	-80.700615
5652.465820	-80.689537
5663.232422	-80.671028
5673.999023	-80.654770
5684.765625	-80.655457
5695.532227	-80.618950
5706.298828	-80.602020
5717.065430	-80.609489
5727.832031	-80.590561
5738.598633	-80.536453
5749.365234	-80.565361
5760.131836	-80.519516
5770.898438	-80.526283
5781.665039	-80.496986
5792.431641	-80.521370
5803.198242	-80.442696
5813.964844	-80.440666
5824.731445	-80.456635
5835.498047	-80.422409
5846.264648	-80.411934
5857.031250	-80.389183
5867.797852	-80.384560
5878.564453	-80.359268
5889.331055	-80.330276
5900.097656	-80.314247
5910.864258	-80.315346
5921.630859	-80.293594
5932.397461	-80.299225
5943.164063	-80.255791
5953.930664	-80.239273
5964.697266	-80.228073
5975.463867	-80.234787
5986.230469	-80.165375
5996.997070	-80.193596
6007.763672	-80.162003
6018.530273	-80.168793
6029.296875	-80.101768
6040.063477	-80.112457
6050.830078	-80.103905
6061.596680	-80.064812
6072.363281	-80.048492
6083.129883	-80.074211
6093.896484	-80.026863
6104.663086	-79.985138
6115.429688	-79.987617
6126.196289	-79.990479
6136.962891	-79.936790
6147.729492	-79.937027
6158.496094	-79.925880
6169.262695	-79.885223
6180.029297	-79.882309
6190.795898	-79.894112
6201.562500	-79.826263
6212.329102	-79.823639
6223.095703	-79.819321
6233.862305	-79.779823
6244.628906	-79.778999
6255.395508	-79.754555
6266.162109	-79.723236
6276.928711	-79.732246
6287.695313	-79.698402
6298.461914	-79.683594
6309.228516	-79.658401
6319.995117	-79.635300
6330.761719	-79.607201
6341.528320	-79.624573
6352.294922	-79.569984
6363.061523	-79.565125
6373.828125	-79.560051
6384.594727	-79.511131
6395.361328	-79.499115
6406.127930	-79.484161
6416.894531	-79.471138
6427.661133	-79.440460
6438.427734	-79.454857
6449.194336	-79.381264
6459.960938	-79.414604
6470.727539	-79.329391
6481.494141	-79.347214
6492.260742	-79.321419
6503.027344	-79.348213
6513.793945	-79.266846
6524.560547	-79.275520
6535.327148	-79.234703
6546.093750	-79.239227
6556.860352	-79.217300
6567.626953	-79.166931
6578.393555	-79.168137
6589.160156	-79.145393
6599.926758	-79.111198
6610.693359	-79.085632
6621.459961	-79.108086
6632.226563	-79.043396
6642.993164	-79.048347
6653.759766	-79.001198
6664.526367	-79.007408
6675.292969	-78.980080
6686.059570	-78.925255
6696.826172	-78.950912
6707.592773	-78.892372
6718.359375	-78.880852
6729.125977	-78.859932
6739.892578	-78.818115
6750.659180	-78.837120
6761.425781	-78.797394
6772.192383	-78.748657
6782.958984	-78.766220
6793.725586	-78.744064
6804.492188	-78.658997
6815.258789	-78.706779
6826.025391	-78.622124
6836.791992	-78.647568
6847.558594	-78.583282
6858.325195	-78.616699
6869.091797	-78.542542
6879.858398	-78.549271
6890.625000	-78.515442
6901.391602	-78.462196
6912.158203	-78.499092
6922.924805	-78.426468
6933.691406	-78.410606
6944.458008	-78.411163
6955.224609	-78.344673
6965.991211	-78.369576
6976.757813	-78.315903
6987.524414	-78.289421
6998.291016	-78.260117
7009.057617	-78.247490
7019.824219	-78.250557
7030.590820	-78.178337
7041.357422	-78.178139
7052.124023	-78.137436
7062.890625	-78.114441
7073.657227	-78.124222
7084.423828	-78.026817
7095.190430	-78.062447
7105.957031	-78.015404
7116.723633	-78.023155
7127.490234	-77.902580
7138.256836	-77.961983
7149.023438	-77.939598
7159.790039	-77.862114
7170.556641	-77.871742
7181.323242	-77.817215
7192.089844	-77.800537
7202.856445	-77.789230
7213.623047	-77.769112
7224.389648	-77.704941
7235.156250	-77.707527
7245.922852	-77.657753
7256.689453	-77.633377
7267.456055	-77.633003
7278.222656	-77.562759
7288.989258	-77.590027
7299.755859	-77.532593
7310.522461	-77.487053
7321.289063	-77.455818
7332.055664	-77.464485
7342.822266	-77.388443
7353.588867	-77.398926
7364.355469	-77.340851
7375.122070	-77.335541
7385.888672	-77.276566
7396.655273	-77.275223
7407.421875	-77.224289
7418.188477	-77.209526
7428.955078	-77.202118
7439.721680	-77.136429
7450.488281	-77.099373
7461.254883	-77.098274
7472.021484	-77.056480
7482.788086	-77.013748
7493.554688	-76.970871
7504.321289	-76.975327
7515.087891	-76.958626
7525.854492	-76.876312
7536.621094	-76.858025
7547.387695	-76.863625
7558.154297	-76.783249
7568.920898	-76.768471
7579.687500	-76.749527
7590.454102	-76.661873
7601.220703	-76.741066
7611.987305	-76.605827
7622.753906	-76.615753
7633.520508	-76.579132
7644.287109	-76.560020
7655.053711	-76.477844
7665.820313	-76.498260
7676.586914	-76.447037
7687.353516	-76.382195
7698.120117	-76.386162
7708.886719	-76.339012
7719.653320	-76.292969
7730.419922	-76.263840
7741.186523	-76.227005
7751.953125	-76.192535
7762.719727	-76.197708
7773.486328	-76.103554
7784.252930	-76.090530
7795.019531	-76.058151
7805.786133	-76.013443
7816.552734	-76.005875
7827.319336	-75.918648
7838.085938	-75.917938
7848.852539	-75.867973
7859.619141	-75.841850
7870.385742	-75.797127
7881.152344	-75.740707
7891.918945	-75.743828
7902.685547	-75.656151
7913.452148	-75.655907
7924.218750	-75.601891
7934.985352	-75.543266
7945.751953	-75.546410
7956.518555	-75.473961
7967.285156	-75.437569
7978.051758	-75.435280
7988.818359	-75.334030
7999.584961	-75.339394
8010.351563	-75.272942
8021.118164	-75.263550
8031.884766	-75.193695
8042.651367	-75.145416
8053.417969	-75.130669
8064.184570	-75.090851
8074.951172	-75.043457
8085.717773	-74.985863
8096.484375	-74.937630
8107.250977	-74.911827
8118.017578	-74.864532
8128.784180	-74.814865
8139.550781	-74.772324
8150.317383	-74.731903
8161.083984	-74.705269
8171.850586	-74.642342
8182.617188	-74.563850
8193.383789	-74.574455
8204.150391	-74.516891
8214.916992	-74.433830
8225.683594	-74.431160
8236.450195	-74.365189
8247.216797	-74.301323
8257.983398	-74.293228
8268.750000	-74.217133
8279.516602	-74.159569
8290.283203	-74.145973
8301.049805	-74.078766
8311.816406	-74.055603
8322.583008	-73.964951
8333.349609	-73.928406
8344.116211	-73.864769
8354.882813	-73.861382
8365.649414	-73.759666
8376.416016	-73.728096
8387.182617	-73.667465
8397.949219	-73.638306
8408.715820	-73.567543
8419.482422	-73.523781
8430.249023	-73.465851
8441.015625	-73.402153
8451.782227	-73.371017
8462.548828	-73.293327
8473.315430	-73.258797
8484.082031	-73.193893
8494.848633	-73.112389
8505.615234	-73.088860
8516.381836	-73.043297
8527.148438	-72.949692
8537.915039	-72.910805
8548.681641	-72.861412
8559.448242	-72.801262
8570.214844	-72.737976
8580.981445	-72.650085
8591.748047	-72.636688
8602.514648	-72.559319
8613.281250	-72.493301
8624.047852	-72.419487
8634.814453	-72.383453
8645.581055	-72.293839
8656.347656	-72.249573
8667.114258	-72.194969
8677.880859	-72.120003
8688.647461	-72.041565
8699.414063	-71.985931
8710.180664	-71.917030
8720.947266	-71.849396
8731.713867	-71.792526
8742.480469	-71.722466
8753.247070	-71.649544
8764.013672	-71.574867
8774.780273	-71.500053
8785.546875	-71.471535
8796.313477	-71.360519
8807.080078	-71.291275
8817.846680	-71.219429
8828.613281	-71.145973
8839.379883	-71.090256
8850.146484	-70.997391
8860.913086	-70.944481
8871.679688	-70.828667
8882.446289	-70.788872
8893.212891	-70.705048
8903.979492	-70.597954
8914.746094	-70.556221
8925.512695	-70.445717
8936.279297	-70.378304
8947.045898	-70.289833
8957.812500	-70.224197
8968.579102	-70.112846
8979.345703	-70.040123
8990.112305	-69.963112
9000.878906	-69.859550
9011.645508	-69.774315
9022.412109	-69.694313
9033.178711	-69.600960
9043.945313	-69.511742
9054.711914	-69.423370
9065.478516	-69.328812
9076.245117	-69.227547
9087.011719	-69.125191
9097.778320	-69.046890
9108.544922	-68.934509
9119.311523	-68.839111
9130.078125	-68.760162
9140.844727	-68.615524
9151.611328	-68.549934
9162.377930	-68.423737
9173.144531	-68.323563
9183.911133	-68.222084
9194.677734	-68.105843
9205.444336	-67.996605
9216.210938	-67.891495
9226.977539	-67.769699
9237.744141	-67.656479
9248.510742	-67.543449
9259.277344	-67.424416
9270.043945	-67.289658
9280.810547	-67.178253
9291.577148	-67.050087
9302.343750	-66.942810
9313.110352	-66.786552
9323.876953	-66.664841
9334.643555	-66.543732
9345.410156	-66.385643
9356.176758	-66.271194
9366.943359	-66.114555
9377.709961	-65.978912
9388.476563	-65.834030
9399.243164	-65.684601
9410.009766	-65.533493
9420.776367	-65.384506
9431.542969	-65.225349
9442.309570	-65.062943
9453.076172	-64.909233
9463.842773	-64.729416
9474.609375	-64.578659
9485.375977	-64.395897
9496.142578	-64.211861
9506.909180	-64.038750
9517.675781	-63.851959
9528.442383	-63.672974
9539.208984	-63.460590
9549.975586	-63.282536
9560.742188	-63.067337
9571.508789	-62.863205
9582.275391	-62.651329
9593.041992	-62.431835
9603.808594	-62.202477
9614.575195	-61.978363
9625.341797	-61.736622
9636.108398	-61.493725
9646.875000	-61.239548
9657.641602	-60.981819
9668.408203	-60.710941
9679.174805	-60.433781
9689.941406	-60.153595
9700.708008	-59.847019
9711.474609	-59.549046
9722.241211	-59.225010
9733.007813	-58.899158
9743.774414	-58.549183
9754.541016	-58.191898
9765.307617	-57.821297
9776.074219	-57.423820
9786.840820	-57.019089
9797.607422	-56.583435
9808.374023	-56.136868
9819.140625	-55.658958
9829.907227	-55.158092
9840.673828	-54.622997
9851.440430	-54.056870
9862.207031	-53.453007
9872.973633	-52.811363
9883.740234	-52.122463
9894.506836	-51.382446
9905.273438	-50.591793
9916.040039	-49.747643
9926.806641	-48.867432
9937.573242	-47.994656
9948.339844	-47.302540
9959.106445	-47.511826
9969.873047	-56.085503
9980.639648	-32.199406
9991.406250	-4.587939
10002.172852	-0.281416
10012.939453	-11.128028
10023.706055	-44.068840
10034.472656	-49.633606
10045.239258	-47.242817
10056.005859	-47.592178
10066.772461	-48.407539
10077.539063	-49.307972
10088.305664	-50.189434
10099.072266	-51.025017
10109.838867	-51.807892
10120.605469	-52.537018
10131.372070	-53.221272
10142.138672	-53.860210
10152.905273	-54.459675
10163.671875	-55.024952
10174.438477	-55.555122
10185.205078	-56.062958
10195.971680	-56.536644
10206.738281	-56.996323
10217.504883	-57.429737
10228.271484	-57.840958
10239.038086	-58.239170
10249.804688	-58.620270
10260.571289	-58.982765
10271.337891	-59.334351
10282.104492	-59.673504
10292.871094	-60.004169
10303.637695	-60.311729
10314.404297	-60.616585
10325.170898	-60.914997
10335.937500	-61.200024
10346.704102	-61.476086
10357.470703	-61.742180
10368.237305	-62.004601
10379.003906	-62.266754
10389.770508	-62.505211
10400.537109	-62.743729
10411.303711	-62.983883
10422.070313	-63.208645
10432.836914	-63.434555
10443.603516	-63.660816
10454.370117	-63.862400
10465.136719	-64.070015
10475.903320	-64.280647
10486.669922	-64.469376
10497.436523	-64.677956
10508.203125	-64.859650
10518.969727	-65.062805
10529.736328	-65.215637
10540.502930	-65.424416
10551.269531	-65.591507
10562.036133	-65.761917
10572.802734	-65.936493
10583.569336	-66.101418
10594.335938	-66.266464
10605.102539	-66.421120
10615.869141	-66.594261
10626.635742	-66.741554
10637.402344	-66.887466
10648.168945	-67.054405
10658.935547	-67.190575
10669.702148	-67.339737
10680.468750	-67.487396
10691.235352	-67.625977
10702.001953	-67.771278
10712.768555	-67.909393
10723.535156	-68.035690
10734.301758	-68.170349
10745.068359	-68.316055
10755.834961	-68.448875
10766.601563	-68.555412
10777.368164	-68.698502
10788.134766	-68.828529
10798.901367	-68.926628
10809.667969	-69.080612
10820.434570	-69.184280
10831.201172	-69.300301
10841.967773	-69.413635
10852.734375	-69.552132
10863.500977	-69.651627
10874.267578	-69.762543
10885.034180	-69.887260
10895.800781	-69.987991
10906.567383	-70.097137
10917.333984	-70.208221
10928.100586	-70.313858
10938.867188	-70.438980
10949.633789	-70.513680
10960.400391	-70.633644
10971.166992	-70.734695
10981.933594	-70.831398
10992.700195	-70.936218
11003.466797	-71.049728
11014.233398	-71.125191
11025.000000	-71.232292
11035.766602	-71.335152
11046.533203	-71.425941
11057.299805	-71.508553
11068.066406	-71.634544
11078.833008	-71.694351
11089.599609	-71.803474
11100.366211	-71.886139
11111.132813	-71.972969
11121.899414	-72.078110
11132.666016	-72.164207
11143.432617	-72.255951
11154.199219	-72.331604
11164.965820	-72.419342
11175.732422	-72.496101
11186.499023	-72.610207
11197.265625	-72.668022
11208.032227	-72.777519
11218.798828	-72.819443
11229.565430	-72.938431
11240.332031	-73.033844
11251.098633	-73.087967
11261.865234	-73.172325
11272.631836	-73.241188
11283.398438	-73.345520
11294.165039	-73.394562
11304.931641	-73.485672
11315.698242	-73.574005
11326.464844	-73.641541
11337.231445	-73.729050
11347.998047	-73.768593
11358.764648	-73.890976
11369.531250	-73.934029
11380.297852	-74.017563
11391.064453	-74.088280
11401.831055	-74.157341
11412.597656	-74.230576
11423.364258	-74.311157
11434.130859	-74.382614
11444.897461	-74.443130
11455.664063	-74.537086
11466.430664	-74.598236
11477.197266	-74.660828
11487.963867	-74.714104
11498.730469	-74.808098
11509.497070	-74.872284
11520.263672	-74.935883
11531.030273	-75.012146
11541.796875	-75.062988
11552.563477	-75.135986
11563.330078	-75.199089
11574.096680	-75.285225
11584.863281	-75.313934
11595.629883	-75.404907
11606.396484	-75.468056
11617.163086	-75.534813
11627.929688	-75.581795
11638.696289	-75.662277
11649.462891	-75.718216
11660.229492	-75.773674
11670.996094	-75.866325
11681.762695	-75.881447
11692.529297	-75.977882
11703.295898	-76.036758
11714.062500	-76.071640
11724.829102	-76.158951
11735.595703	-76.199593
11746.362305	-76.268501
11757.128906	-76.339859
11767.895508	-76.373932
11778.662109	-76.467270
11789.428711	-76.484596
11800.195313	-76.583839
11810.961914	-76.595551
11821.728516	-76.691124
11832.495117	-76.751328
11843.261719	-76.774750
11854.028320	-76.865440
11864.794922	-76.898888
11875.561523	-76.960228
11886.328125	-77.034218
11897.094727	-77.066254
11907.861328	-77.117874
11918.627930	-77.190384
11929.394531	-77.254288
11940.161133	-77.287262
11950.927734	-77.331810
11961.694336	-77.431793
11972.460938	-77.447159
11983.227539	-77.506752
11993.994141	-77.544113
12004.760742	-77.625313
12015.527344	-77.673058
12026.293945	-77.720146
12037.060547	-77.787483
12047.827148	-77.816147
12058.593750	-77.883736
12069.360352	-77.925499
12080.126953	-77.988594
12090.893555	-78.013969
12101.660156	-78.103256
12112.426758	-78.149071
12123.193359	-78.157204
12133.959961	-78.253021
12144.726563	-78.283890
12155.493164	-78.326630
12166.259766	-78.391396
12177.026367	-78.427200
12187.792969	-78.485512
12198.559570	-78.540398
12209.326172	-78.564949
12220.092773	-78.647171
12230.859375	-78.661926
12241.625977	-78.732819
12252.392578	-78.771317
12263.159180	-78.820045
12273.925781	-78.855209
12284.692383	-78.910233
12295.458984	-78.986458
12306.225586	-78.978165
12316.992188	-79.078926
12327.758789	-79.102966
12338.525391	-79.147629
12349.291992	-79.183853
12360.058594	-79.238670
12370.825195	-79.304329
12381.591797	-79.312653
12392.358398	-79.379463
12403.125000	-79.426834
12413.891602	-79.469444
12424.658203	-79.503189
12435.424805	-79.557068
12446.191406	-79.596512
12456.958008	-79.664322
12467.724609	-79.674446
12478.491211	-79.732338
12489.257813	-79.796227
12500.024414	-79.781883
12510.791016	-79.892548
12521.557617	-79.901009
12532.324219	-79.940926
12543.090820	-80.024101
12553.857422	-80.028198
12564.624023	-80.069138
12575.390625	-80.144951
12586.157227	-80.143196
12596.923828	-80.181801
12607.690430	-80.299774
