Frequency (Hz)	Level (dB)
990.527344	-135.965958
1001.293945	-141.376373
1012.060547	-142.855957
1022.827148	-139.446304
1033.593750	-142.174423
1044.360352	-148.641266
1055.126953	-147.549133
1065.893555	-143.850250
1076.660156	-145.052353
1087.426758	-138.426910
1098.193359	-138.948914
1108.959961	-134.074554
1119.726563	-138.513397
1130.493164	-140.720245
1141.259766	-137.493027
1152.026367	-138.518875
1162.792969	-138.449600
1173.559570	-139.869476
1184.326172	-142.377808
1195.092773	-137.091690
1205.859375	-136.276367
1216.625977	-139.859528
1227.392578	-148.913940
1238.159180	-139.548676
1248.925781	-136.506134
1259.692383	-141.869553
1270.458984	-143.278183
1281.225586	-136.215225
1291.992188	-156.519043
1302.758789	-137.194077
1313.525391	-146.916077
1324.291992	-146.746216
1335.058594	-142.167343
1345.825195	-141.676910
1356.591797	-138.292236
1367.358398	-150.032562
1378.125000	-142.277878
1388.891602	-137.312317
1399.658203	-134.724991
1410.424805	-136.113312
1421.191406	-153.532623
1431.958008	-146.247620
1442.724609	-143.930664
1453.491211	-146.626282
1464.257813	-143.874298
1475.024414	-144.319016
1485.791016	-133.915558
1496.557617	-139.128723
1507.324219	-140.034454
1518.090820	-137.901657
1528.857422	-147.666245
1539.624023	-142.598526
1550.390625	-139.785004
1561.157227	-137.218292
1571.923828	-137.591797
1582.690430	-131.630325
1593.457031	-133.296707
1604.223633	-139.225128
1614.990234	-139.138306
1625.756836	-140.473495
1636.523438	-144.197327
1647.290039	-149.423233
1658.056641	-141.192276
1668.823242	-134.061768
1679.589844	-133.448517
1690.356445	-162.786194
1701.123047	-132.040131
1711.889648	-135.802307
1722.656250	-144.861877
1733.422852	-137.665909
1744.189453	-132.831146
1754.956055	-134.920227
1765.722656	-135.850754
1776.489258	-134.349533
1787.255859	-135.653809
1798.022461	-131.739487
1808.789063	-132.871857
1819.555664	-137.142532
1830.322266	-142.784470
1841.088867	-137.893845
1851.855469	-134.031662
1862.622070	-144.123840
1873.388672	-142.268768
1884.155273	-140.306183
1894.921875	-138.577942
1905.688477	-136.974716
1916.455078	-148.644135
1927.221680	-138.474213
1937.988281	-136.288513
1948.754883	-142.463074
1959.521484	-137.351944
1970.288086	-136.716934
1981.054688	-145.057053
1991.821289	-140.574265
2002.587891	-138.561142
2013.354492	-135.620163
2024.121094	-140.739792
2034.887695	-143.768341
2045.654297	-137.511490
2056.420898	-136.210938
2067.187500	-136.903854
2077.954102	-141.786880
2088.720703	-144.177383
2099.487305	-139.744995
2110.253906	-133.473160
2121.020508	-136.665878
2131.787109	-146.903809
2142.553711	-144.795135
2153.320313	-139.598373
2164.086914	-138.333679
2174.853516	-133.592209
2185.620117	-140.152771
2196.386719	-134.870056
2207.153320	-132.616928
2217.919922	-141.123260
2228.686523	-137.568604
2239.453125	-132.462891
2250.219727	-134.739319
2260.986328	-137.608826
2271.752930	-135.710754
2282.519531	-141.221176
2293.286133	-133.100601
2304.052734	-133.322739
2314.819336	-145.510864
2325.585938	-139.200226
2336.352539	-135.903870
2347.119141	-134.408386
2357.885742	-134.605621
2368.652344	-143.674759
2379.418945	-149.819656
2390.185547	-138.157562
2400.952148	-131.808273
2411.718750	-140.928528
2422.485352	-136.509811
2433.251953	-134.490631
2444.018555	-137.476410
2454.785156	-135.150146
2465.551758	-139.498611
2476.318359	-140.708649
2487.084961	-134.958054
2497.851563	-136.067947
2508.618164	-142.455597
2519.384766	-140.123611
2530.151367	-147.856415
2540.917969	-140.347260
2551.684570	-137.483383
2562.451172	-136.739853
2573.217773	-143.814926
2583.984375	-138.642609
2594.750977	-141.620255
2605.517578	-145.300797
2616.284180	-148.121429
2627.050781	-137.475372
2637.817383	-137.407822
2648.583984	-140.074631
2659.350586	-140.633957
2670.117188	-139.143967
2680.883789	-139.977631
2691.650391	-137.750443
2702.416992	-133.327133
2713.183594	-139.315140
2723.950195	-142.875290
2734.716797	-135.763336
2745.483398	-131.001083
2756.250000	-134.051498
2767.016602	-140.589737
2777.783203	-139.226242
2788.549805	-138.175537
2799.316406	-129.406448
2810.083008	-135.507309
2820.849609	-144.211029
2831.616211	-139.975464
2842.382813	-137.035294
2853.149414	-138.763184
2863.916016	-144.269928
2874.682617	-138.668152
2885.449219	-137.724136
2896.215820	-133.732788
2906.982422	-136.447433
2917.749023	-138.259476
2928.515625	-133.338074
2939.282227	-135.124664
2950.048828	-137.393936
2960.815430	-143.919434
2971.582031	-138.458008
2982.348633	-132.514084
2993.115234	-134.745819
3003.881836	-143.153763
3014.648438	-143.080338
3025.415039	-147.705383
3036.181641	-142.315262
3046.948242	-149.002396
3057.714844	-149.646515
3068.481445	-142.106705
3079.248047	-141.704773
3090.014648	-142.343338
3100.781250	-150.360580
3111.547852	-140.200607
3122.314453	-137.789352
3133.081055	-135.467117
3143.847656	-140.410034
3154.614258	-143.267471
3165.380859	-139.957489
3176.147461	-146.051239
3186.914063	-139.181213
3197.680664	-136.414078
3208.447266	-137.394547
3219.213867	-140.557556
3229.980469	-142.046951
3240.747070	-134.375275
3251.513672	-135.796265
3262.280273	-144.472519
3273.046875	-143.455856
3283.813477	-143.030869
3294.580078	-137.901428
3305.346680	-133.309875
3316.113281	-137.033890
3326.879883	-143.728043
3337.646484	-136.050369
3348.413086	-132.585846
3359.179688	-137.180511
3369.946289	-149.247925
3380.712891	-155.873795
3391.479492	-137.030685
3402.246094	-132.642136
3413.012695	-146.204758
3423.779297	-140.617096
3434.545898	-141.119354
3445.312500	-140.522110
3456.079102	-137.244766
3466.845703	-140.026825
3477.612305	-138.951950
3488.378906	-137.230484
3499.145508	-139.618149
3509.912109	-140.292862
3520.678711	-149.810654
3531.445313	-136.649094
3542.211914	-140.741013
3552.978516	-146.232635
3563.745117	-137.391251
3574.511719	-137.590729
3585.278320	-142.810928
3596.044922	-152.287964
3606.811523	-141.229050
3617.578125	-142.560532
3628.344727	-145.109818
3639.111328	-141.222290
3649.877930	-145.833862
3660.644531	-142.113510
3671.411133	-142.537735
3682.177734	-151.145386
3692.944336	-136.810608
3703.710938	-133.998230
3714.477539	-136.257690
3725.244141	-143.388687
3736.010742	-147.346146
3746.777344	-138.634521
3757.543945	-139.476196
3768.310547	-144.343750
3779.077148	-146.054672
3789.843750	-137.486908
3800.610352	-131.812790
3811.376953	-139.168945
3822.143555	-144.649460
3832.910156	-149.159225
3843.676758	-135.848465
3854.443359	-134.483444
3865.209961	-143.846329
3875.976563	-144.745972
3886.743164	-140.322449
3897.509766	-132.707092
3908.276367	-135.438461
3919.042969	-151.775467
3929.809570	-146.798187
3940.576172	-144.375458
3951.342773	-138.825119
3962.109375	-142.040726
3972.875977	-150.133545
3983.642578	-138.925964
3994.409180	-136.079697
4005.175781	-137.403442
4015.942383	-147.925903
4026.708984	-142.457550
4037.475586	-143.375000
4048.242188	-152.128983
4059.008789	-147.274078
4069.775391	-144.636612
4080.541992	-145.167526
4091.308594	-140.144470
4102.075195	-154.373062
4112.841797	-140.942337
4123.608398	-150.977173
4134.375000	-141.917007
4145.141602	-149.727600
4155.908203	-158.150223
4166.674805	-142.390198
4177.441406	-147.647552
4188.208008	-143.154999
4198.974609	-137.661743
4209.741211	-135.802704
4220.507813	-141.722275
4231.274414	-144.256561
4242.041016	-137.245621
4252.807617	-138.259232
4263.574219	-140.198532
4274.340820	-141.884918
4285.107422	-144.347260
4295.874023	-131.880112
4306.640625	-133.233673
4317.407227	-139.825821
4328.173828	-149.358566
4338.940430	-139.836060
4349.707031	-134.549286
4360.473633	-140.256287
4371.240234	-149.122650
4382.006836	-144.729141
4392.773438	-135.737198
4403.540039	-131.774506
4414.306641	-141.457291
4425.073242	-155.199112
4435.839844	-152.505524
4446.606445	-142.296494
4457.373047	-139.555115
4468.139648	-147.544006
4478.906250	-142.320648
4489.672852	-139.620819
4500.439453	-137.535416
4511.206055	-138.036026
4521.972656	-150.304535
4532.739258	-137.843491
4543.505859	-138.447693
4554.272461	-137.116241
4565.039063	-138.026993
4575.805664	-149.553329
4586.572266	-134.597168
4597.338867	-136.914169
4608.105469	-139.978149
4618.872070	-144.172836
4629.638672	-141.569626
4640.405273	-142.940247
4651.171875	-136.543121
4661.938477	-135.796982
4672.705078	-137.774475
4683.471680	-140.208252
4694.238281	-135.397186
4705.004883	-134.086990
4715.771484	-138.622223
4726.538086	-141.876221
4737.304688	-133.940109
4748.071289	-137.300385
4758.837891	-140.907974
4769.604492	-136.700562
4780.371094	-141.347244
4791.137695	-136.422470
4801.904297	-131.088654
4812.670898	-135.623688
4823.437500	-142.470230
4834.204102	-144.990189
4844.970703	-134.828094
4855.737305	-135.213318
4866.503906	-140.390198
4877.270508	-142.296249
4888.037109	-148.877274
4898.803711	-134.492294
4909.570313	-136.552292
4920.336914	-143.428421
4931.103516	-137.256210
4941.870117	-133.872131
4952.636719	-132.353882
4963.403320	-135.842148
4974.169922	-137.467041
4984.936523	-137.149597
4995.703125	-145.198044
5006.469727	-134.020355
5017.236328	-134.230286
5028.002930	-149.712448
5038.769531	-145.570282
5049.536133	-146.992157
5060.302734	-131.281372
5071.069336	-130.804245
5081.835938	-140.576599
5092.602539	-139.799927
5103.369141	-133.795395
5114.135742	-134.043793
5124.902344	-135.077148
5135.668945	-134.311081
5146.435547	-140.409668
5157.202148	-137.477661
5167.968750	-132.543594
5178.735352	-140.147430
5189.501953	-136.777542
5200.268555	-139.559555
5211.035156	-130.378021
5221.801758	-134.152191
5232.568359	-140.904388
5243.334961	-133.306412
5254.101563	-138.920135
5264.868164	-142.733292
5275.634766	-139.333527
5286.401367	-136.089081
5297.167969	-137.332870
5307.934570	-141.449127
5318.701172	-135.851715
5329.467773	-133.200607
5340.234375	-138.039612
5351.000977	-138.623871
5361.767578	-151.812195
5372.534180	-136.392395
5383.300781	-137.501343
5394.067383	-132.929184
5404.833984	-129.659058
5415.600586	-133.797394
5426.367188	-142.422958
5437.133789	-141.254623
5447.900391	-135.146317
5458.666992	-134.482010
5469.433594	-132.518585
5480.200195	-131.739304
5490.966797	-135.522491
5501.733398	-134.733597
5512.500000	-132.588547
5523.266602	-131.896240
5534.033203	-135.437164
5544.799805	-137.615387
5555.566406	-144.775299
5566.333008	-138.735825
5577.099609	-143.305374
5587.866211	-148.824356
5598.632813	-132.804657
5609.399414	-131.189087
5620.166016	-138.316025
5630.932617	-133.506073
5641.699219	-138.154602
5652.465820	-143.134842
5663.232422	-155.201462
5673.999023	-136.844650
5684.765625	-137.102814
5695.532227	-140.981888
5706.298828	-135.807983
5717.065430	-138.343475
5727.832031	-134.620926
5738.598633	-130.067352
5749.365234	-129.644913
5760.131836	-131.271210
5770.898438	-135.751923
5781.665039	-130.224640
5792.431641	-123.827133
5803.198242	-126.623604
5813.964844	-137.750916
5824.731445	-133.690582
5835.498047	-136.397278
5846.264648	-132.594391
5857.031250	-132.359146
5867.797852	-134.172760
5878.564453	-133.093582
5889.331055	-139.378494
5900.097656	-140.176804
5910.864258	-137.375488
5921.630859	-137.132919
5932.397461	-133.631714
5943.164063	-134.965134
5953.930664	-131.718201
5964.697266	-129.458878
5975.463867	-128.009003
5986.230469	-127.423744
5996.997070	-128.654526
6007.763672	-129.124817
6018.530273	-129.153854
6029.296875	-130.296539
6040.063477	-135.502258
6050.830078	-132.628647
6061.596680	-133.297546
6072.363281	-130.780075
6083.129883	-125.577255
6093.896484	-124.251663
6104.663086	-124.757057
6115.429688	-135.832886
6126.196289	-130.471100
6136.962891	-128.032333
6147.729492	-132.382706
6158.496094	-138.426361
6169.262695	-129.565720
6180.029297	-130.777863
6190.795898	-128.562805
6201.562500	-128.774628
6212.329102	-151.609848
6223.095703	-132.370743
6233.862305	-130.602814
6244.628906	-135.276138
6255.395508	-144.464279
6266.162109	-132.390091
6276.928711	-129.704529
6287.695313	-131.196320
6298.461914	-133.305542
6309.228516	-154.694244
6319.995117	-139.502792
6330.761719	-132.034515
6341.528320	-126.421562
6352.294922	-126.991676
6363.061523	-132.360916
6373.828125	-131.288483
6384.594727	-132.289841
6395.361328	-135.620773
6406.127930	-146.922852
6416.894531	-141.560440
6427.661133	-135.682831
6438.427734	-125.780151
6449.194336	-122.127312
6459.960938	-123.940453
6470.727539	-126.894974
6481.494141	-136.607193
6492.260742	-133.573517
6503.027344	-125.981956
6513.793945	-128.831863
6524.560547	-134.579422
6535.327148	-134.628036
6546.093750	-135.496414
6556.860352	-135.848770
6567.626953	-132.094376
6578.393555	-129.992889
6589.160156	-131.461044
6599.926758	-138.717499
6610.693359	-132.520752
6621.459961	-124.664375
6632.226563	-124.406998
6642.993164	-130.697388
6653.759766	-131.759949
6664.526367	-129.633102
6675.292969	-131.092911
6686.059570	-127.309830
6696.826172	-125.049332
6707.592773	-128.067856
6718.359375	-139.846756
6729.125977	-125.673622
6739.892578	-123.083389
6750.659180	-125.565697
6761.425781	-132.666321
6772.192383	-130.060410
6782.958984	-131.773361
6793.725586	-130.417877
6804.492188	-124.146484
6815.258789	-124.613243
6826.025391	-126.240822
6836.791992	-128.445709
6847.558594	-127.575851
6858.325195	-124.947403
6869.091797	-128.067902
6879.858398	-134.487518
6890.625000	-132.217438
6901.391602	-127.408676
6912.158203	-122.221878
6922.924805	-124.980370
6933.691406	-138.119766
6944.458008	-129.913254
6955.224609	-126.900383
6965.991211	-128.430817
6976.757813	-131.082504
6987.524414	-130.829651
6998.291016	-128.261505
7009.057617	-127.468788
7019.824219	-126.084167
7030.590820	-128.943924
7041.357422	-134.250305
7052.124023	-136.365784
7062.890625	-137.370331
7073.657227	-123.699692
7084.423828	-121.628822
7095.190430	-126.434746
7105.957031	-128.323227
7116.723633	-122.569977
7127.490234	-119.908882
7138.256836	-125.733757
7149.023438	-129.469772
7159.790039	-126.464836
7170.556641	-130.636673
7181.323242	-132.874588
7192.089844	-132.283646
7202.856445	-134.275879
7213.623047	-132.146835
7224.389648	-127.550041
7235.156250	-126.887550
7245.922852	-133.723404
7256.689453	-133.905777
7267.456055	-128.073212
7278.222656	-126.462334
7288.989258	-126.581024
7299.755859	-137.699402
7310.522461	-130.523392
7321.289063	-129.984344
7332.055664	-126.700813
7342.822266	-126.563271
7353.588867	-126.922478
7364.355469	-128.499405
7375.122070	-124.730675
7385.888672	-123.189713
7396.655273	-128.506226
7407.421875	-132.036072
7418.188477	-133.736969
7428.955078	-128.784531
7439.721680	-134.742615
7450.488281	-127.486557
7461.254883	-124.418602
7472.021484	-124.759880
7482.788086	-128.479767
7493.554688	-128.598587
7504.321289	-132.627136
7515.087891	-127.439323
7525.854492	-124.730331
7536.621094	-128.145721
7547.387695	-125.759735
7558.154297	-127.504204
7568.920898	-137.428558
7579.687500	-129.135422
7590.454102	-120.393539
7601.220703	-118.016685
7611.987305	-121.818008
7622.753906	-128.747803
7633.520508	-139.366714
7644.287109	-128.814377
7655.053711	-124.496864
7665.820313	-127.040436
7676.586914	-136.236282
7687.353516	-126.314613
7698.120117	-124.050743
7708.886719	-128.087067
7719.653320	-135.568268
7730.419922	-139.174911
7741.186523	-138.784546
7751.953125	-133.051758
7762.719727	-123.242088
7773.486328	-126.270477
7784.252930	-127.437447
7795.019531	-126.367584
7805.786133	-128.493179
7816.552734	-123.739807
7827.319336	-122.085587
7838.085938	-124.028816
7848.852539	-123.732124
7859.619141	-120.931404
7870.385742	-121.618774
7881.152344	-124.341904
7891.918945	-123.831779
7902.685547	-123.897636
7913.452148	-126.366028
7924.218750	-137.447113
7934.985352	-128.591599
7945.751953	-125.982887
7956.518555	-129.832458
7967.285156	-123.678940
7978.051758	-119.279320
7988.818359	-121.187088
7999.584961	-126.491051
8010.351563	-122.229706
8021.118164	-120.953667
8031.884766	-124.351685
8042.651367	-126.574036
8053.417969	-133.640762
8064.184570	-122.358276
8074.951172	-120.592270
8085.717773	-126.003021
8096.484375	-134.038101
8107.250977	-130.480255
8118.017578	-122.985664
8128.784180	-121.665268
8139.550781	-145.214127
8150.317383	-121.698174
8161.083984	-124.555908
8171.850586	-133.677155
8182.617188	-123.429054
8193.383789	-121.209702
8204.150391	-120.545441
8214.916992	-122.211151
8225.683594	-125.997162
8236.450195	-135.810791
8247.216797	-120.812454
8257.983398	-117.033485
8268.750000	-119.079849
8279.516602	-122.465721
8290.283203	-125.191673
8301.049805	-131.119202
8311.816406	-124.324181
8322.583008	-127.290077
8333.349609	-133.953949
8344.116211	-126.965073
8354.882813	-121.610687
8365.649414	-124.632347
8376.416016	-132.122604
8387.182617	-130.593979
8397.949219	-125.027802
8408.715820	-129.835449
8419.482422	-134.038010
8430.249023	-143.351456
8441.015625	-131.041916
8451.782227	-127.542595
8462.548828	-128.218018
8473.315430	-128.350906
8484.082031	-130.029144
8494.848633	-124.875870
8505.615234	-125.709610
8516.381836	-126.283432
8527.148438	-124.076920
8537.915039	-126.812401
8548.681641	-135.486374
8559.448242	-128.742950
8570.214844	-130.493378
8580.981445	-123.482811
8591.748047	-123.953522
8602.514648	-133.246613
8613.281250	-132.653198
8624.047852	-130.819595
8634.814453	-124.138824
8645.581055	-127.022980
8656.347656	-136.338104
8667.114258	-130.222687
8677.880859	-131.030441
8688.647461	-127.067307
8699.414063	-125.913338
8710.180664	-121.174545
8720.947266	-121.156746
8731.713867	-126.780281
8742.480469	-137.356171
8753.247070	-124.743591
8764.013672	-122.535187
8774.780273	-123.792770
8785.546875	-119.937309
8796.313477	-129.140961
8807.080078	-126.157196
8817.846680	-126.132553
8828.613281	-124.270485
8839.379883	-120.840904
8850.146484	-125.856705
8860.913086	-122.653908
8871.679688	-121.655304
8882.446289	-123.926369
8893.212891	-128.892029
8903.979492	-123.112305
8914.746094	-119.588051
8925.512695	-119.516144
8936.279297	-121.613548
8947.045898	-133.458939
8957.812500	-120.172249
8968.579102	-116.377472
8979.345703	-117.008453
8990.112305	-118.091873
9000.878906	-119.397148
9011.645508	-123.180840
9022.412109	-127.799774
9033.178711	-137.386414
9043.945313	-131.916046
9054.711914	-123.362526
9065.478516	-121.864281
9076.245117	-125.306290
9087.011719	-132.329224
9097.778320	-123.032188
9108.544922	-139.199509
9119.311523	-142.853287
9130.078125	-119.067307
9140.844727	-119.985832
9151.611328	-119.962975
9162.377930	-130.990921
9173.144531	-133.150208
9183.911133	-125.642067
9194.677734	-128.441788
9205.444336	-137.744110
9216.210938	-126.528709
9226.977539	-135.598770
9237.744141	-133.079239
9248.510742	-128.826721
9259.277344	-125.787941
9270.043945	-129.236298
9280.810547	-125.321045
9291.577148	-136.263870
9302.343750	-118.564453
9313.110352	-126.757423
9323.876953	-125.849098
9334.643555	-118.486214
9345.410156	-118.138290
9356.176758	-116.086060
9366.943359	-121.760895
9377.709961	-119.144203
9388.476563	-121.183914
9399.243164	-125.639122
9410.009766	-125.234863
9420.776367	-122.220749
9431.542969	-123.956787
9442.309570	-122.972855
9453.076172	-116.285561
9463.842773	-121.739899
9474.609375	-116.826324
9485.375977	-122.077660
9496.142578	-121.797798
9506.909180	-118.010071
9517.675781	-123.236130
9528.442383	-114.866058
9539.208984	-124.069000
9549.975586	-113.877838
9560.742188	-121.650604
9571.508789	-117.252228
9582.275391	-116.333313
9593.041992	-115.378777
9603.808594	-117.286598
9614.575195	-113.315544
9625.341797	-114.495377
9636.108398	-112.657188
9646.875000	-112.792862
9657.641602	-111.114639
9668.408203	-111.249863
9679.174805	-110.693085
9689.941406	-107.763062
9700.708008	-110.175621
9711.474609	-106.250427
9722.241211	-107.062981
9733.007813	-104.599564
9743.774414	-104.710037
9754.541016	-103.269783
9765.307617	-101.488182
9776.074219	-101.381195
9786.840820	-99.128578
9797.607422	-98.710617
9808.374023	-96.588760
9819.140625	-95.442749
9829.907227	-93.627312
9840.673828	-92.139656
9851.440430	-90.304596
9862.207031	-88.467545
9872.973633	-86.303352
9883.740234	-84.070198
9894.506836	-81.674454
9905.273438	-78.958046
9916.040039	-76.025436
9926.806641	-72.697350
9937.573242	-69.055946
9948.339844	-65.138550
9959.106445	-62.187912
9969.873047	-55.533211
9980.639648	-15.901971
9991.406250	-2.834477
10002.172852	-0.177759
10012.939453	-6.608006
10023.706055	-25.926140
10034.472656	-68.000984
10045.239258	-63.090107
10056.005859	-66.816406
10066.772461	-70.689705
10077.539063	-74.203659
10088.305664	-77.393295
10099.072266	-80.254471
10109.838867	-82.830597
10120.605469	-85.273987
10131.372070	-87.375023
10142.138672	-89.419121
10152.905273	-91.324493
10163.671875	-92.981346
10174.438477	-94.901253
10185.205078	-96.002861
10195.971680	-98.099564
10206.738281	-98.868141
10217.504883	-100.258644
10228.271484	-101.979645
10239.038086	-102.863937
10249.804688	-103.832909
10260.571289	-105.402184
10271.337891	-106.284317
10282.104492	-107.418739
10292.871094	-107.023552
10303.637695	-109.758865
10314.404297	-110.494370
10325.170898	-110.496056
10335.937500	-111.671867
10346.704102	-112.427017
10357.470703	-114.092239
10368.237305	-115.074486
10379.003906	-112.623032
10389.770508	-116.673515
10400.537109	-117.492485
10411.303711	-115.773544
10422.070313	-119.011398
10432.836914	-118.710426
10443.603516	-115.392807
10454.370117	-122.308258
10465.136719	-122.567085
10475.903320	-117.883240
10486.669922	-126.227089
10497.436523	-117.623169
10508.203125	-128.212509
10518.969727	-115.563766
10529.736328	-123.836365
10540.502930	-117.155273
10551.269531	-125.242683
10562.036133	-128.207504
10572.802734	-123.152336
10583.569336	-124.729683
10594.335938	-123.915916
10605.102539	-121.466026
10615.869141	-120.203239
10626.635742	-127.732941
10637.402344	-142.754929
10648.168945	-121.120987
10658.935547	-133.743607
10669.702148	-127.871857
10680.468750	-123.428040
10691.235352	-129.848953
10702.001953	-126.796806
10712.768555	-122.445793
10723.535156	-125.849327
10734.301758	-141.108536
10745.068359	-125.984909
10755.834961	-124.384209
10766.601563	-126.476105
10777.368164	-123.173279
10788.134766	-121.053741
10798.901367	-122.363235
10809.667969	-121.295593
10820.434570	-124.932228
10831.201172	-126.856262
10841.967773	-130.528946
10852.734375	-123.005684
10863.500977	-127.429543
10874.267578	-125.534439
10885.034180	-126.873039
10895.800781	-133.347321
10906.567383	-143.399796
10917.333984	-126.925331
10928.100586	-124.259903
10938.867188	-120.409698
10949.633789	-122.653061
10960.400391	-126.141800
10971.166992	-132.895935
10981.933594	-135.668030
10992.700195	-127.778114
11003.466797	-123.491943
11014.233398	-130.667023
11025.000000	-134.691559
11035.766602	-127.562729
11046.533203	-133.215408
11057.299805	-126.379021
11068.066406	-120.517357
11078.833008	-123.882729
11089.599609	-125.236481
11100.366211	-125.560966
11111.132813	-128.172958
11121.899414	-132.206635
11132.666016	-142.487000
11143.432617	-123.541313
11154.199219	-123.716331
11164.965820	-136.393524
11175.732422	-130.156372
11186.499023	-124.865601
11197.265625	-128.321274
11208.032227	-124.361626
11218.798828	-122.251549
11229.565430	-127.905861
11240.332031	-126.277275
11251.098633	-132.721741
11261.865234	-125.594109
11272.631836	-124.720024
11283.398438	-124.070633
11294.165039	-128.993240
11304.931641	-134.091949
11315.698242	-128.850021
11326.464844	-133.496689
11337.231445	-128.263168
11347.998047	-123.458923
11358.764648	-122.447983
11369.531250	-131.685013
11380.297852	-130.614380
11391.064453	-132.633698
11401.831055	-131.538574
11412.597656	-132.130127
11423.364258	-140.108582
11434.130859	-134.936325
11444.897461	-125.172501
11455.664063	-123.882210
11466.430664	-130.917175
11477.197266	-143.906006
11487.963867	-129.534607
11498.730469	-128.063034
11509.497070	-146.250870
11520.263672	-130.115601
11531.030273	-129.431152
11541.796875	-132.591751
11552.563477	-143.536789
11563.330078	-132.592667
11574.096680	-126.101692
11584.863281	-127.650475
11595.629883	-127.652367
11606.396484	-129.562073
11617.163086	-134.813187
11627.929688	-126.556084
11638.696289	-123.782738
11649.462891	-123.450325
11660.229492	-127.676437
11670.996094	-126.043411
11681.762695	-125.960854
11692.529297	-132.017944
11703.295898	-133.598022
11714.062500	-130.489914
11724.829102	-127.811859
11735.595703	-125.435486
11746.362305	-128.129852
11757.128906	-132.604034
11767.895508	-129.693695
11778.662109	-127.032120
11789.428711	-126.640129
11800.195313	-125.236717
11810.961914	-125.295250
11821.728516	-130.662643
11832.495117	-132.519028
11843.261719	-127.666901
11854.028320	-127.738113
11864.794922	-129.371506
11875.561523	-126.863358
11886.328125	-126.975449
11897.094727	-138.545914
11907.861328	-133.005173
11918.627930	-139.303299
11929.394531	-132.306839
11940.161133	-142.412582
11950.927734	-129.825104
11961.694336	-126.356743
11972.460938	-134.024460
11983.227539	-137.047882
11993.994141	-129.708130
12004.760742	-130.748383
12015.527344	-131.013550
12026.293945	-131.100891
12037.060547	-128.419907
12047.827148	-131.755707
12058.593750	-136.445740
12069.360352	-140.996445
12080.126953	-134.116013
12090.893555	-130.103210
12101.660156	-129.683502
12112.426758	-130.025925
12123.193359	-127.159874
12133.959961	-129.738983
12144.726563	-148.482635
12155.493164	-139.283600
12166.259766	-136.279465
12177.026367	-139.654022
12187.792969	-145.463150
12198.559570	-136.732513
12209.326172	-131.418503
12220.092773	-130.208954
12230.859375	-132.324905
12241.625977	-134.114838
12252.392578	-138.839874
12263.159180	-143.193130
12273.925781	-132.383087
12284.692383	-130.413818
12295.458984	-128.552353
12306.225586	-125.031433
12316.992188	-126.898140
12327.758789	-142.172913
12338.525391	-136.712784
12349.291992	-126.624840
12360.058594	-129.344604
12370.825195	-131.807678
12381.591797	-131.597534
12392.358398	-139.815842
12403.125000	-138.837234
12413.891602	-136.769073
12424.658203	-137.286346
12435.424805	-145.210510
12446.191406	-136.736877
12456.958008	-132.027740
12467.724609	-133.529373
12478.491211	-145.559250
12489.257813	-130.365311
12500.024414	-125.900040
12510.791016	-127.871727
12521.557617	-132.790268
12532.324219	-132.497192
12543.090820	-128.808899
12553.857422	-131.202652
12564.624023	-131.640900
12575.390625	-129.873993
12586.157227	-133.186646
12596.923828	-128.056366
12607.690430	-124.683105
